station_id,station_name,brand,lat,lng,date,fuel_type,price,synthetic
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-21,diesel,76.82,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-28,diesel,77.6,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-04,diesel,76.77,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-11,diesel,77.46,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-18,diesel,77.07,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-25,diesel,77.47,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-02,diesel,78.43,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-09,diesel,78.87,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-16,diesel,78.99,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-23,diesel,78.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-30,diesel,78.98,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-06,diesel,78.88,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-13,diesel,80.36,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-20,diesel,81.23,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-27,diesel,82.04,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-03,diesel,83.16,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-10,diesel,82.23,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-17,diesel,81.6,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-24,diesel,82.31,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-01,diesel,81.46,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-08,diesel,80.66,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-15,diesel,81.09,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-22,diesel,81.03,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-29,diesel,80.72,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-05,diesel,80.51,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-12,diesel,81.75,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-19,diesel,82.69,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-26,diesel,81.92,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-03,diesel,83.02,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-10,diesel,82.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-01,premium,93.83,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-08,premium,94.06,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-15,premium,93.88,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-22,premium,93.74,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-29,premium,92.82,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-05,premium,92.06,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-12,premium,91.09,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-19,premium,90.25,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-26,premium,91.08,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-05,premium,89.98,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-12,premium,90.02,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-19,premium,89.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-26,premium,90.34,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-02,premium,91.06,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-09,premium,90.37,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-16,premium,90.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-23,premium,89.79,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-30,premium,89.69,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-07,premium,90.42,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-14,premium,90.87,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-21,premium,90.66,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-28,premium,92.61,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-04,premium,91.47,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-11,premium,91.1,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-18,premium,91.46,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-25,premium,91.03,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-02,premium,91.5,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-09,premium,91.37,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-16,premium,90.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-23,premium,89.2,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-30,premium,90.1,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-06,premium,89.29,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-13,premium,89.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-20,premium,89.06,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-27,premium,89.38,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-03,premium,92.09,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-10,premium,91.84,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-17,premium,92.55,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-24,premium,92.46,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-01,premium,93.05,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-08,premium,93.0,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-15,premium,92.76,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-22,premium,93.67,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-29,premium,93.59,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-05,premium,93.87,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-12,premium,93.35,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-19,premium,94.43,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-26,premium,94.71,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-03,premium,93.97,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-10,premium,93.83,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-01,regular,84.77,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-08,regular,85.9,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-15,regular,85.79,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-22,regular,86.2,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-01-29,regular,85.11,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-05,regular,88.03,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-12,regular,88.59,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-19,regular,88.38,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-02-26,regular,87.79,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-05,regular,86.8,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-12,regular,86.29,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-19,regular,85.23,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-03-26,regular,84.4,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-02,regular,83.7,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-09,regular,82.64,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-16,regular,83.92,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-23,regular,83.56,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-04-30,regular,82.44,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-07,regular,82.58,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-14,regular,82.51,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-21,regular,81.57,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-05-28,regular,80.5,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-04,regular,80.25,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-11,regular,80.97,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-18,regular,80.67,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-06-25,regular,79.86,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-02,regular,80.72,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-09,regular,80.54,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-16,regular,81.38,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-23,regular,81.25,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-07-30,regular,82.04,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-06,regular,81.04,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-13,regular,81.32,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-20,regular,80.91,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-08-27,regular,80.83,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-03,regular,81.99,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-10,regular,81.34,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-17,regular,80.77,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-09-24,regular,80.38,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-01,regular,80.18,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-08,regular,79.31,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-15,regular,78.67,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-22,regular,79.75,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-10-29,regular,79.3,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-05,regular,79.61,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-12,regular,80.49,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-19,regular,80.72,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-11-26,regular,81.74,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-03,regular,82.74,True
synthetic_caltex_003,Caltex Station 3,Caltex,7.05502,125.624132,2026-12-10,regular,83.66,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-01,diesel,81.36,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-08,diesel,81.8,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-15,diesel,83.01,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-22,diesel,84.3,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-29,diesel,84.55,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-05,diesel,84.28,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-12,diesel,81.44,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-19,diesel,81.62,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-26,diesel,80.83,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-05,diesel,81.93,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-12,diesel,82.68,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-19,diesel,83.5,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-26,diesel,82.44,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-02,diesel,83.94,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-09,diesel,83.98,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-16,diesel,84.92,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-23,diesel,84.21,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-30,diesel,84.81,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-07,diesel,84.36,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-14,diesel,83.01,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-21,diesel,83.54,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-28,diesel,83.72,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-04,diesel,84.03,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-11,diesel,84.61,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-18,diesel,84.82,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-25,diesel,84.5,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-02,diesel,84.69,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-09,diesel,84.95,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-16,diesel,84.07,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-23,diesel,84.02,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-30,diesel,84.04,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-06,diesel,83.15,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-13,diesel,83.73,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-20,diesel,82.96,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-27,diesel,81.69,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-03,diesel,82.83,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-10,diesel,81.86,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-17,diesel,82.87,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-24,diesel,82.89,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-01,diesel,82.28,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-08,diesel,82.43,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-15,diesel,81.5,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-22,diesel,82.75,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-29,diesel,83.27,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-05,diesel,84.08,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-12,diesel,84.69,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-19,diesel,84.43,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-26,diesel,84.48,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-12-03,diesel,84.54,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-12-10,diesel,84.63,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-01,premium,89.04,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-08,premium,90.15,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-15,premium,89.54,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-22,premium,90.05,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-29,premium,90.34,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-05,premium,90.48,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-12,premium,91.58,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-19,premium,91.51,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-26,premium,93.3,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-05,premium,92.31,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-12,premium,93.85,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-19,premium,93.01,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-26,premium,93.64,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-02,premium,92.98,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-09,premium,92.47,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-16,premium,92.23,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-23,premium,91.58,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-30,premium,92.57,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-07,premium,91.98,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-14,premium,91.77,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-21,premium,91.33,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-28,premium,91.51,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-04,premium,90.81,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-11,premium,89.89,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-18,premium,88.81,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-06-25,premium,89.76,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-02,premium,90.57,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-09,premium,91.57,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-16,premium,90.61,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-23,premium,90.78,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-07-30,premium,90.76,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-06,premium,90.66,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-13,premium,91.07,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-20,premium,91.79,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-08-27,premium,90.46,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-03,premium,90.97,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-10,premium,90.48,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-17,premium,89.9,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-09-24,premium,90.7,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-01,premium,91.39,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-08,premium,90.45,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-15,premium,91.27,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-22,premium,90.68,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-10-29,premium,89.61,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-05,premium,90.81,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-12,premium,89.94,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-19,premium,89.3,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-11-26,premium,88.79,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-12-03,premium,87.82,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-12-10,premium,87.94,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-01,regular,89.94,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-08,regular,91.0,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-15,regular,92.18,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-22,regular,91.61,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-01-29,regular,91.76,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-05,regular,91.81,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-12,regular,92.36,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-19,regular,92.34,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-02-26,regular,92.47,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-05,regular,92.27,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-12,regular,91.22,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-19,regular,91.92,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-03-26,regular,92.11,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-02,regular,91.33,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-09,regular,91.89,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-16,regular,92.42,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-23,regular,93.12,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-04-30,regular,93.9,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-07,regular,93.11,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-14,regular,91.83,True
synthetic_caltex_011,Caltex Station 11,Caltex,7.059219,125.682142,2026-05-21,regular,91.12,True
